Customer_ID,Age,Gender,Tenure,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Churn
1e6fc494-7c34-459d-a2be-0d7786774f0d,43,Male,2,55872.77,600,133835.59,4,1,0
62b2b63a-bb13-4a3d-8cda-d32634616b20,55,Female,4,125477.42,767,78432.88,1,0,0
598aa099-37c8-4bb0-baa1-686a9eedc274,28,Male,10,157374.31,742,80528.83,2,1,0
43a67ada-5dc7-4611-8e5c-084e5ee9d0a7,44,Female,10,171293.05,769,10303.07,4,1,0
d2307b22-e81f-412c-bfe7-032527529b62,59,Male,1,65425.97,870,53810.5,3,0,0
6977673b-6d6f-4fa8-9202-95baadb8a3ea,44,Male,0,99328.07,333,84453.46,2,1,0
4d5ecc59-b271-49b9-bd61-67cba217cd0f,45,Female,9,62823.39,564,92750.67,1,0,0
aa200f37-2ec7-4afe-828b-8c1263e1ec4c,30,Male,0,117515.89,338,141164.71,2,1,0
38c256f7-7409-494e-b0a1-39eae77400e4,19,Female,9,129684.43,388,101752.36,2,1,0
c8444af5-6756-46fe-a81f-e44ecc0038d6,41,Female,10,67660.99,414,68499.73,2,0,0
7033e112-27cd-40f3-9d3e-c8d110c9960b,69,Male,2,47164.3,357,33225.64,2,0,1
9d2cf054-3436-4eb6-b723-583e2eec0fa1,20,Male,3,124843.38,438,69277.61,3,1,0
02185c37-cf3a-4a46-9464-326421610128,67,Male,1,186824.89,715,118097.24,4,0,0
a7e84f1f-38e5-4eb9-bc13-0834b59b7973,44,Male,2,106760.95,490,20358.4,2,0,0
a76d47e3-f586-4503-95ef-9b272c87981d,51,Female,6,19480.95,772,41175.28,2,1,0
3ca2049a-c22c-4b4f-a11b-d2e5c7189780,36,Male,9,188223.75,895,80841.08,2,0,0
ecc669b2-0e8d-4db5-a0a6-b7ee2f163e62,64,Male,4,126160.1,703,24724.32,3,1,0
91b3220d-a136-47e1-83f6-04d6d9ac0099,68,Female,6,187715.41,439,28538.68,4,1,0
4ba3e5d9-54e9-4ab3-b112-74746e3aa8ae,45,Male,3,153578.3,650,90012.9,1,1,0
cde91883-a7a6-45bf-b3a5-acd29b172e24,42,Male,9,149303.36,371,144061.15,4,0,0
9591797f-5886-4352-af9f-789d67a29cd1,30,Female,8,88228.11,308,134797.28,1,1,0
0089aeca-cd7c-433c-a44a-4d74e285256b,65,Male,10,14110.68,394,29929.16,4,1,0
e6270868-d0f7-4d82-b799-654ea52877a7,33,Male,0,151337.98,861,147046.22,4,1,0
6c4f6f83-4892-41de-a4fa-aa6dd8dd9df1,22,Female,0,139183.54,615,67101.92,3,0,0
1fd3c5d9-dc36-4196-889f-8227e412c080,61,Female,2,194008.87,887,134268.65,2,1,0
53dff472-c1e9-4a66-b0ac-52c207225c61,57,Female,6,47156.99,765,11166.16,2,1,0
eb391e14-083b-4bdb-801f-9f16d66700ca,61,Male,10,82300.97,655,62346.34,3,0,0
9d5721e8-56ce-497d-b68d-6f79e31de739,65,Female,6,125716.14,319,18661.66,4,0,0
77bc8807-84c5-40ab-a243-cebac8027c71,18,Female,2,189284.19,811,54948.61,2,1,0
a3652ad6-5476-42a6-a6fa-e74dba063859,52,Male,0,8338.05,524,145502.39,2,0,0
393b74e7-1f55-4571-abf9-1ae317ce18cd,45,Male,4,69944.87,511,114502.99,4,0,0
dc77805a-78fa-4cf2-b460-02e43d3bd6f7,68,Male,6,79371.68,762,43468.25,3,1,0
30ceb63c-fdbb-408a-8f91-69ba677aa999,20,Female,10,39835.8,393,83256.28,1,1,0
8b474a64-6b03-472b-826c-c963c481cccf,59,Female,2,76011.26,483,114570.05,4,1,0
4c09531a-c01e-4894-a7ab-e17974d19e03,29,Male,9,46457.56,653,56918.93,3,0,0
5a9fcbc2-8441-4271-ad48-e4d07c8c3b50,48,Female,7,16175.7,816,81261.12,4,0,0
55ed5a84-ccec-4cbd-922f-b4de51677802,67,Female,9,10485.49,480,134884.15,3,0,1
e0412519-6f46-4d0a-9036-d793c66ec954,50,Male,6,26740.68,470,64505.87,4,0,1
a51c3ba8-e23e-4836-bf47-151a7fe57b29,57,Female,0,69992.16,453,56623.52,4,1,0
5d49cdc3-2946-412c-bfb4-a05f015a3e93,19,Female,8,90928.28,362,16705.79,2,1,0
0551736a-775f-48ec-a007-ca1cac771c42,64,Female,0,49269.94,490,47122.12,2,0,1
e1ca869f-8524-43ff-af46-1c8089d0aca1,43,Female,6,15955.79,808,54312.44,1,1,0
ce35410c-79cd-4337-9f2b-f672945b5867,48,Male,10,120602.76,823,120989.5,2,1,0
39564573-68cf-4d73-a5ba-4ab6eefdca40,31,Male,3,199034.46,777,15153.85,2,0,0
d213287f-0251-4011-8c55-e2f532a313e2,40,Male,8,183573.79,498,58271.75,4,1,0
99343204-d0d6-49c0-9f92-4ba78f738d32,57,Male,1,112024.13,734,82898.18,3,1,0
917dcce4-a5de-4d06-9a74-fe1b52499ae7,68,Female,8,95174.96,569,86384.65,1,0,0
5f84dd73-d351-4af3-8f97-ad8abcdebbc2,52,Female,5,129751.68,695,18182.5,3,1,0
88507408-8409-489b-b301-ec39ac71c56e,32,Male,1,51283.72,392,47554.5,1,1,0
ad87b44f-c61d-4820-8706-2183bd102b0c,43,Female,1,7431.25,670,145184.34,4,1,0
a0f47a9b-c8c9-4f37-bf1f-3b280202d9a0,44,Male,6,1074.04,783,102165.83,1,1,0
37c7b9d7-cd3c-4420-89b9-98cec7399553,47,Male,10,131648.47,317,36485.98,3,1,0
ed389766-7c2e-41f6-81e3-f1a3a93a42af,45,Female,9,175179.71,637,49834.72,1,1,0
d88fa0e4-849b-41ae-b838-4eb888ac9383,43,Male,8,116658.28,310,36621.59,2,1,0
93ac2c99-abca-4558-9088-e64254016fc5,19,Female,0,124021.23,642,38947.74,4,0,0
b37a8369-ad71-4ab9-9acc-a6308a2bc4c7,22,Male,4,174047.23,363,15717.75,2,1,0
acd047e4-3edc-470a-9592-81ee7909cb34,27,Male,3,156272.81,678,90736.4,4,1,0
2cbf8775-17df-4dcf-896c-a7c41dd21d27,52,Male,7,104101.79,701,115556.24,3,0,0
f8af074a-9a0b-4306-9b65-99d98b3e136a,53,Male,6,152513.16,656,54501.27,3,0,0
c6e92f89-d0c4-4d6f-9a59-6097c82352bc,27,Male,7,136809.08,488,127608.76,2,0,0
9ad81a30-b626-4434-ab6b-57a9a3c0b6d3,22,Male,2,91862.58,759,114493.48,3,1,0
73222409-e502-4db6-9f1d-d2b114f2ba35,63,Male,10,11744.71,483,18847.69,2,1,0
212a1f02-262b-47f1-bd9d-ea7ace0171d7,57,Female,5,81185.65,825,11615.75,1,1,0
aeb8d04e-5332-42a8-944e-cae33be65f55,54,Female,6,28666.53,635,94153.33,4,0,0
86cdd9ae-7c54-40b4-865c-02d487263507,27,Male,3,53622.69,622,88418.34,2,1,0
fc8990a7-d475-4ad7-95a5-083f2590db2f,46,Male,2,46208.46,701,124867.05,3,1,0
c229c9a5-3796-4025-b1ce-2d309e255498,32,Female,8,58801.36,505,92572.0,3,1,0
36e38839-6a7f-46b1-96c4-6e0daff98d92,31,Female,2,189837.02,439,106195.03,1,1,0
a482da59-f7e3-413e-ae11-0f3457568e65,41,Male,9,151405.68,575,12869.12,2,0,0
ca2182df-0333-4835-90a3-09b3336d34d8,31,Male,8,128463.63,889,47386.67,3,1,0
09e9061e-893c-476a-a8f6-8bff21e2ce69,70,Female,7,130883.63,437,86438.2,2,0,0
a2a9d477-8ee8-469e-aaca-4c5193ad7f72,67,Male,3,106682.87,359,129029.6,1,1,0
5f42cb15-bcf1-4896-a827-fe440cd02749,42,Male,2,148184.72,392,101625.24,1,0,0
c7bd9959-6e25-48ba-a994-f8efa55cb6e6,69,Female,2,163125.17,859,73611.0,3,0,0
461ada17-678f-487b-a64b-10de41999168,55,Male,6,91698.46,733,48090.92,4,0,0
f4276449-10f2-4613-a804-2a2e64ee1f53,20,Male,0,117039.2,719,56577.99,4,1,0
fa9f13aa-64b2-4ed4-906c-18fb602c6c8f,51,Male,2,17067.28,746,139254.99,2,1,0
c8b7f4ba-1a81-4ffc-bf9c-59ae1244408f,18,Male,3,19708.42,552,129267.38,4,1,0
b3663934-5dc9-433a-828d-5dd3075f6da7,57,Male,10,102510.37,552,59678.35,4,1,0
3eb655c1-5c6f-42b4-a7df-6d5bd51724a6,26,Male,3,49427.33,723,136709.07,1,0,0
f67b4880-026e-4eac-a048-88646d14f66d,43,Female,9,80784.09,793,82401.41,2,1,0
8c809934-a6ce-400d-a589-6f6b0b6ab5d1,22,Female,3,148730.07,840,143057.39,1,0,0
b0cc4018-88f2-488c-acb6-3fb88e865868,39,Female,3,131516.38,841,120945.62,3,1,0
d69276b5-7108-4028-b0ca-23b844f732e2,24,Male,8,156616.32,652,76135.6,1,0,0
c6e4661c-c649-4f6f-8fb3-c1f885b71710,70,Male,5,109975.34,481,126956.69,4,0,0
1ed32a47-12ec-460c-b33f-b78b8213461e,41,Female,8,90523.13,559,79796.79,4,0,0
bd9a0e90-02ef-4b51-8cf2-1722307b1011,43,Male,1,10603.45,855,48722.43,3,1,0
b1185a1e-b38d-46cc-b75d-e12317770364,50,Female,3,196285.19,769,75449.76,1,0,0
9b3fd717-f38b-47f8-9f9e-7e39c220ac57,37,Female,2,59955.26,877,64979.06,3,0,0
cac4766d-e759-4479-8c00-f6958ec74f72,28,Female,4,7076.61,358,70484.76,2,0,1
570cf0c7-2b43-4722-b6d5-e32fbc27772d,63,Male,9,36327.58,794,95688.41,4,1,0
c80778ea-86a9-4d6d-b232-65821cb3b7b8,63,Female,10,122035.85,365,68802.62,1,1,0
0d5e3f87-66a7-4aa0-85fe-49d596740819,61,Male,1,138292.33,394,98314.29,3,1,0
8307ee7d-f7a9-4fe1-a68e-7fe893fb7c60,32,Female,3,170579.17,814,23713.32,3,1,0
a2a449dc-f676-42e3-8a5e-b6f59d013dc8,26,Male,4,29273.41,304,146544.32,2,0,1
d10f22bb-40b0-4c41-a9b7-2247389b92a3,69,Male,4,198426.98,555,15741.04,1,1,0
5e701bbc-6319-4c48-96de-bbe99ae785e6,21,Male,4,123499.05,850,62747.28,4,1,0
e34f10b8-0d77-48a5-9523-e6ab0559683c,64,Female,5,28129.97,583,144591.22,2,1,0
7a31a87b-93e5-4963-9a7b-920a507f1254,54,Female,3,165397.28,370,41876.48,1,1,0
e9c97f5d-080f-4bc7-bdd7-a30f07f44938,57,Female,8,56639.22,898,142283.49,3,1,0
1bab7b67-8e8a-40a8-b7c6-60941132db30,70,Female,5,70008.32,398,95693.09,4,0,0
68265c45-df1f-4c67-9d85-c53ba5ae4124,41,Male,7,8863.6,672,119321.77,2,0,0
c28df14b-2245-45bb-b819-cf495581a4c9,58,Female,0,93582.08,627,127501.61,2,0,0
f90e221c-74f5-4313-9d39-90ec2ae806bf,58,Female,1,157718.88,511,38375.53,2,0,0
d5e26474-3d78-462e-a13d-c0a73361dc25,22,Female,4,117202.6,828,19442.4,4,1,0
60cc7212-0ac8-4fe4-a90b-8a9085697253,62,Male,6,144457.32,793,52669.99,3,0,0
f9017eca-22e0-4eb2-9a8f-4642c7df8a40,36,Male,9,151797.03,728,145396.39,3,1,0
2c2fc62a-4a69-4dd8-beb1-755333468fe3,34,Female,0,177999.34,876,75579.7,3,0,0
504cd8d9-ddba-47ef-8828-2bb3ce8c6815,61,Female,7,70316.63,888,112804.86,3,1,0
e068fd4d-2d05-4fc1-9b6a-db34f64fecdf,44,Female,3,21536.37,562,91474.98,2,0,0
aed2ef39-94e4-4d3a-aa18-03aae846789c,30,Female,6,10875.69,403,13393.76,3,1,0
801eef66-1c55-4aae-b279-8bdb9d8daa34,30,Female,0,100000.69,439,46152.83,1,0,0
e620bb4c-141f-4de4-83c4-ad3bc695ae92,44,Male,0,51069.68,721,56611.33,4,1,0
a1cedd10-8f89-4751-8bc5-3330fca1c244,36,Female,4,160981.78,714,40122.77,4,1,0
94f162f9-328f-46aa-b5f0-88028437dae9,58,Female,4,77087.1,496,101777.58,2,1,0
6967a6f9-5935-4eb9-a4d6-19a4ad422abc,22,Female,3,56528.93,797,34176.14,3,1,0
49f9913e-4dbb-43d2-9364-5bda4993aa0c,59,Male,0,173659.5,376,130402.15,3,1,0
e4b94274-b271-493a-9688-5151ad0b5115,45,Male,10,270.67,519,81210.22,4,1,0
11dc2d6e-81eb-433c-8687-6f9a361fc62e,31,Female,7,181794.75,700,71746.66,4,0,0
cc570b94-6281-4c3e-a6f1-dad15b68c04c,59,Male,5,70875.77,883,61825.44,3,0,0
ae030180-207b-4450-80ca-d12e00576d71,49,Female,8,66537.41,399,42265.62,4,0,0
51aea1d7-e9d9-4800-9bc2-e7c2baa25387,37,Male,1,42489.88,440,99489.65,4,0,1
a1b311c4-5a96-42c2-a3ca-a0b57bc120cb,35,Female,7,110185.0,883,113332.81,4,1,0
4a327350-eddc-467f-bbc4-d3ddb9148463,68,Female,9,127044.5,761,102632.24,4,0,0
ddb66ba0-1349-4c2c-b899-d0253ed89f8f,35,Male,5,98090.87,433,20782.5,1,0,0
eef1089a-00b6-4e47-876b-36277a7e8d85,35,Female,6,177771.03,366,139500.87,4,1,0
f9e2ddd8-c06b-4cfb-b517-343454e05757,60,Male,3,141734.68,807,11049.47,1,0,0
